Category,Make,Model,Year,Trim,Min Price,Max Price
Car,Mahindra Renault,Logan,2010,GLE 1.4,"Rs. 80,035","Rs. 84,985"
Car,Mahindra Renault,Logan,2010,GLE 1.4 BS IV,"Rs. 82,365","Rs. 87,459"
Car,Mahindra Renault,Logan,2010,GLX 1.4,"Rs. 85,473","Rs. 90,759"
Car,Mahindra Renault,Logan,2010,GLX 1.4 BS IV,"Rs. 87,802","Rs. 93,234"
Car,Mahindra Renault,Logan,2010,PLAY DLX 1.5,"Rs. 76,211","Rs. 80,925"
Car,Mahindra Renault,Logan,2010,PLAY DLX 1.5 BS IV,"Rs. 77,781","Rs. 82,593"
Car,Mahindra Renault,Logan,2010,PLAY GLX 1.4,"Rs. 87,928","Rs. 93,366"
Car,Mahindra Renault,Logan,2010,PLAY GLX 1.4 BS IV,"Rs. 90,167","Rs. 95,745"
Car,Mahindra Renault,Logan,2010,TOURER DLX 1.5 BS IV,"Rs. 67,171","Rs. 71,325"
Car,Mahindra Renault,Logan,2010,TOURER GLX 1.4,"Rs. 86,256","Rs. 91,592"
Car,Mahindra Renault,Logan,2010,TOURER GLX 1.4 BS IV,"Rs. 1,06,735","Rs. 1,13,337"
Car,Mahindra Renault,Logan,2009,DLE 1.5 DCI,"Rs. 63,635","Rs. 67,571"
Car,Mahindra Renault,Logan,2009,DLE 1.5 DCI BS IV,"Rs. 65,236","Rs. 69,272"
Car,Mahindra Renault,Logan,2009,DLS 1.5 ABS BS IV,"Rs. 76,344","Rs. 81,066"
Car,Mahindra Renault,Logan,2009,DLS 1.5 DCI,"Rs. 74,742","Rs. 79,366"
Car,Mahindra Renault,Logan,2009,DLX 1.5 DCI,"Rs. 70,019","Rs. 74,351"
Car,Mahindra Renault,Logan,2009,DLX 1.5 DCI BS IV,"Rs. 71,621","Rs. 76,051"
Car,Mahindra Renault,Logan,2009,EDGE CONNECT 1.4 GLX,"Rs. 77,519","Rs. 82,315"
Car,Mahindra Renault,Logan,2009,EDGE CONNECT 1.5 DLS,"Rs. 79,309","Rs. 84,215"
Car,Mahindra Renault,Logan,2009,EDGE CONNECT 1.5 DLS ABS,"Rs. 81,442","Rs. 86,480"
Car,Mahindra Renault,Logan,2009,EDGE CONNECT 1.5 DLX,"Rs. 74,306","Rs. 78,902"
Car,Mahindra Renault,Logan,2009,EDGE CONNECT 1.6 GLS ABS,"Rs. 89,560","Rs. 95,100"
Car,Mahindra Renault,Logan,2009,GL 1.4,"Rs. 64,537","Rs. 68,529"
Car,Mahindra Renault,Logan,2009,GLE 1.4,"Rs. 71,043","Rs. 75,437"
Car,Mahindra Renault,Logan,2009,GLE 1.4 BS IV,"Rs. 73,112","Rs. 77,634"
Car,Mahindra Renault,Logan,2009,GLS 1.6,"Rs. 85,388","Rs. 90,670"
Car,Mahindra Renault,Logan,2009,GLX 1.4,"Rs. 75,870","Rs. 80,564"
Car,Mahindra Renault,Logan,2009,GLX 1.4 BS IV,"Rs. 77,939","Rs. 82,759"
Car,Mahindra Renault,Logan,2009,GLX 1.6,"Rs. 79,146","Rs. 84,042"
Car,Mahindra Renault,Logan,2009,PLAY DLX 1.5,"Rs. 74,717","Rs. 79,339"
Car,Mahindra Renault,Logan,2009,PLAY DLX 1.5 BS IV,"Rs. 76,257","Rs. 80,973"
Car,Mahindra Renault,Logan,2009,PLAY GLX 1.4,"Rs. 78,050","Rs. 82,878"
Car,Mahindra Renault,Logan,2009,PLAY GLX 1.4 BS IV,"Rs. 80,038","Rs. 84,988"
Car,Mahindra Renault,Logan,2008,DLE 1.5 DCI,"Rs. 62,387","Rs. 66,245"
Car,Mahindra Renault,Logan,2008,DLS 1.5 DCI,"Rs. 73,277","Rs. 77,809"
Car,Mahindra Renault,Logan,2008,DLX 1.5 DCI,"Rs. 68,647","Rs. 72,893"
Car,Mahindra Renault,Logan,2008,EDGE DLS 1.5 DCI,"Rs. 76,460","Rs. 81,190"
Car,Mahindra Renault,Logan,2008,EDGE DLS 1.5 DCI ABS,"Rs. 78,659","Rs. 83,525"
Car,Mahindra Renault,Logan,2008,EDGE GLS 1.6,"Rs. 60,383","Rs. 64,119"
Car,Mahindra Renault,Logan,2008,EDGE GLS 1.6 ABS,"Rs. 62,547","Rs. 66,415"
Car,Mahindra Renault,Logan,2008,EDGE GLX 1.4,"Rs. 54,074","Rs. 57,418"
Car,Mahindra Renault,Logan,2008,GL 1.4,"Rs. 49,646","Rs. 52,716"
Car,Mahindra Renault,Logan,2008,GLE 1.4,"Rs. 53,048","Rs. 56,330"
Car,Mahindra Renault,Logan,2008,GLS 1.6,"Rs. 63,760","Rs. 67,704"
Car,Mahindra Renault,Logan,2008,GLX 1.4,"Rs. 56,652","Rs. 60,156"
Car,Mahindra Renault,Logan,2008,GLX 1.6,"Rs. 59,098","Rs. 62,754"
Car,Mahindra Ssangyong,Rexton,2018,RX7,"Rs. 10,94,241","Rs. 11,61,927"
Car,Mahindra Ssangyong,Rexton,2017,RX5,"Rs. 8,38,168","Rs. 8,90,014"
Car,Mahindra Ssangyong,Rexton,2017,RX6,"Rs. 9,32,165","Rs. 9,89,825"
Car,Mahindra Ssangyong,Rexton,2017,RX7,"Rs. 9,98,340","Rs. 10,60,092"
Car,Mahindra Ssangyong,Rexton,2016,RX5,"Rs. 7,17,455","Rs. 7,61,833"
Car,Mahindra Ssangyong,Rexton,2016,RX6,"Rs. 7,99,036","Rs. 8,48,460"
Car,Mahindra Ssangyong,Rexton,2016,RX7,"Rs. 8,45,556","Rs. 8,97,858"
Car,Mahindra Ssangyong,Rexton,2015,RX5,"Rs. 6,28,782","Rs. 6,67,676"
Car,Mahindra Ssangyong,Rexton,2015,RX6,"Rs. 6,82,879","Rs. 7,25,119"
Car,Mahindra Ssangyong,Rexton,2015,RX7,"Rs. 7,39,348","Rs. 7,85,080"
Car,Mahindra Ssangyong,Rexton,2014,RX5,"Rs. 5,52,553","Rs. 5,86,731"
Car,Mahindra Ssangyong,Rexton,2014,RX6,"Rs. 5,73,726","Rs. 6,09,214"
Car,Mahindra Ssangyong,Rexton,2014,RX7,"Rs. 6,37,456","Rs. 6,76,886"
Car,Mahindra Ssangyong,Rexton,2013,RX5,"Rs. 2,10,797","Rs. 2,23,837"
Car,Mahindra Ssangyong,Rexton,2013,RX7,"Rs. 2,38,600","Rs. 2,53,358"
Car,Mahindra Ssangyong,Rexton,2012,RX5,"Rs. 2,02,690","Rs. 2,15,228"
Car,Mahindra Ssangyong,Rexton,2012,Rx7,"Rs. 2,25,094","Rs. 2,39,018"
Car,Mahindra,Alturas G4,2022,2WD AT,"Rs. 21,43,344","Rs. 22,75,922"
Car,Mahindra,Alturas G4,2022,2WD High AT,"Rs. 23,23,715","Rs. 24,67,449"
Car,Mahindra,Alturas G4,2022,4WD AT,"Rs. 24,13,332","Rs. 25,62,610"
Car,Mahindra,Alturas G4,2021,2WD AT BS6,"Rs. 20,72,494","Rs. 22,00,690"
Car,Mahindra,Alturas G4,2021,4WD AT BS6,"Rs. 21,05,936","Rs. 22,36,200"
Car,Mahindra,Alturas G4,2020,2WD AT,"Rs. 17,34,128","Rs. 18,41,394"
Car,Mahindra,Alturas G4,2020,4WD AT,"Rs. 19,19,515","Rs. 20,38,247"
Car,Mahindra,Alturas G4,2019,2WD AT,"Rs. 14,94,709","Rs. 15,87,165"
Car,Mahindra,Alturas G4,2019,4WD AT,"Rs. 16,59,002","Rs. 17,61,620"
Car,Mahindra,Alturas G4,2018,2WD AT,"Rs. 13,35,087","Rs. 14,17,669"
Car,Mahindra,Alturas G4,2018,4WD AT,"Rs. 14,81,617","Rs. 15,73,263"
Car,Mahindra,Bolero,2024,B4,"Rs. 9,30,693","Rs. 9,88,261"
Car,Mahindra,Bolero,2024,B6,"Rs. 9,89,567","Rs. 10,50,777"
Car,Mahindra,Bolero,2023,B4,"Rs. 8,65,416","Rs. 9,18,946"
Car,Mahindra,Bolero,2023,B6,"Rs. 8,84,728","Rs. 9,39,454"
Car,Mahindra,Bolero,2023,B6 (O),"Rs. 9,94,037","Rs. 10,55,523"
Car,Mahindra,Bolero,2022,B4,"Rs. 7,76,289","Rs. 8,24,307"
Car,Mahindra,Bolero,2022,B6,"Rs. 8,13,261","Rs. 8,63,565"
Car,Mahindra,Bolero,2022,B6 (O),"Rs. 8,86,817","Rs. 9,41,671"
Car,Mahindra,Bolero,2021,B4,"Rs. 6,21,353","Rs. 6,59,787"
Car,Mahindra,Bolero,2021,B6,"Rs. 6,73,229","Rs. 7,14,872"
Car,Mahindra,Bolero,2021,B6 (O),"Rs. 6,90,207","Rs. 7,32,901"
Car,Mahindra,Bolero,2020,B2 BS6,"Rs. 4,96,465","Rs. 5,27,175"
Car,Mahindra,Bolero,2020,B4,"Rs. 5,18,794","Rs. 5,50,884"
Car,Mahindra,Bolero,2020,B6,"Rs. 5,62,075","Rs. 5,96,843"
Car,Mahindra,Bolero,2020,B6 (O),"Rs. 5,84,312","Rs. 6,20,454"
Car,Mahindra,Bolero,2020,MAXI TRUCK PLUS CNG,"Rs. 4,40,112","Rs. 4,67,336"
Car,Mahindra,Bolero,2020,POWER PLUS SLE,"Rs. 5,15,740","Rs. 5,47,642"
Car,Mahindra,Bolero,2020,POWER PLUS SLX,"Rs. 5,57,469","Rs. 5,91,951"
Car,Mahindra,Bolero,2020,POWER PLUS ZLX,"Rs. 5,79,567","Rs. 6,15,417"
Car,Mahindra,Bolero,2019,EX AC BS IV,"Rs. 4,88,320","Rs. 5,18,526"
Car,Mahindra,Bolero,2019,EX BS IV,"Rs. 4,62,214","Rs. 4,90,804"
Car,Mahindra,Bolero,2019,LX BS IV,"Rs. 4,90,650","Rs. 5,21,000"
Car,Mahindra,Bolero,2019,MAXI TRUCK PLUS CNG,"Rs. 3,67,493","Rs. 3,90,225"
Car,Mahindra,Bolero,2019,PLUS AC BS IV,"Rs. 5,13,697","Rs. 5,45,473"
Car,Mahindra,Bolero,2019,PLUS BS IV,"Rs. 4,90,202","Rs. 5,20,524"
Car,Mahindra,Bolero,2019,POWER PLUS SLE,"Rs. 4,49,179","Rs. 4,76,963"
Car,Mahindra,Bolero,2019,POWER PLUS SLX,"Rs. 4,87,105","Rs. 5,17,235"
Car,Mahindra,Bolero,2019,POWER PLUS ZLX,"Rs. 5,07,422","Rs. 5,38,808"
Car,Mahindra,Bolero,2019,SLE BS IV,"Rs. 5,03,557","Rs. 5,34,705"
Car,Mahindra,Bolero,2019,SLX BS IV,"Rs. 5,36,870","Rs. 5,70,078"
Car,Mahindra,Bolero,2019,ZLX BS IV,"Rs. 5,51,776","Rs. 5,85,906"
Car,Mahindra,Bolero,2018,Plus Ac Ps Bs Iv,"Rs. 4,74,879","Rs. 5,04,253"
Car,Mahindra,Bolero,2018,PLUS BS IV,"Rs. 4,43,669","Rs. 4,71,113"
Car,Mahindra,Bolero,2018,Plus Ps Bs Iv,"Rs. 4,52,600","Rs. 4,80,596"
Car,Mahindra,Bolero,2018,POWER PLUS LX,"Rs. 3,89,109","Rs. 4,13,177"
Car,Mahindra,Bolero,2018,POWER PLUS SLE,"Rs. 4,09,030","Rs. 4,34,330"
Car,Mahindra,Bolero,2018,POWER PLUS SLX,"Rs. 4,43,821","Rs. 4,71,273"
Car,Mahindra,Bolero,2018,POWER PLUS ZLX,"Rs. 4,62,458","Rs. 4,91,064"
Car,Mahindra,Bolero,2018,SLE BS IV,"Rs. 4,48,327","Rs. 4,76,059"
Car,Mahindra,Bolero,2018,SLX BS IV,"Rs. 4,66,950","Rs. 4,95,834"
Car,Mahindra,Bolero,2018,ZLX BS IV,"Rs. 4,80,137","Rs. 5,09,837"
Car,Mahindra,Bolero,2017,DI 4WD BS III,"Rs. 3,64,882","Rs. 3,87,452"
Car,Mahindra,Bolero,2017,DI AC BS III,"Rs. 3,52,274","Rs. 3,74,064"
Car,Mahindra,Bolero,2017,DI BS III,"Rs. 3,36,014","Rs. 3,56,798"
Car,Mahindra,Bolero,2017,EX AC BS IV,"Rs. 3,73,538","Rs. 3,96,644"
Car,Mahindra,Bolero,2017,EX BS IV,"Rs. 3,53,061","Rs. 3,74,899"
Car,Mahindra,Bolero,2017,LX 4WD BS III,"Rs. 3,64,232","Rs. 3,86,762"
Car,Mahindra,Bolero,2017,LX BS III,"Rs. 3,42,628","Rs. 3,63,822"
Car,Mahindra,Bolero,2017,LX BS IV,"Rs. 3,64,804","Rs. 3,87,370"
Car,Mahindra,Bolero,2017,MAXI TRUCK PLUS CNG,"Rs. 2,78,389","Rs. 2,95,609"
Car,Mahindra,Bolero,2017,PLUS AC BS III,"Rs. 3,78,657","Rs. 4,02,079"
Car,Mahindra,Bolero,2017,PLUS AC BS IV,"Rs. 3,92,928","Rs. 4,17,232"
Car,Mahindra,Bolero,2017,PLUS BS III,"Rs. 3,59,261","Rs. 3,81,483"
